id,name,exercise_family,base_exercise_name,complementary_families,is_equipment_primary,equipment_detected,priority_build_muscle,priority_get_lean,priority_home,priority_gym
6a490f5b-6592-4c01-99d3-8027603d4600,Kneeling Shoulder Tap,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
6a4cc306-69ea-4efb-b166-fc6ffa744b56,Kneeling Crunch (Cable),cable_crunch,Cable Crunch,"leg_raise, plank, russian_twist",False,cable,85,88,30,92
6a4cd46e-3b4c-44a1-b7e6-1cb85408fb76,Front Raise (Cable),front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",False,cable,85,88,30,92
6a51a636-6e75-4b00-a09f-98e261cecc93,Dead Bug,general_movement,Dead Bug,,False,bodyweight,70,88,95,65
6a588204-aa77-4bc5-b429-de20510b66d0,Dumbell Contralateral Glute Dominant Bulgarian Spl,glute_exercise,Glute Exercise,"hip_thrust, glute_bridge",False,bodyweight,70,88,95,65
6a5e2d26-3519-4dbb-8a96-5d8ce206a50f,Weighted Neutral Grip Chin Up,chin_up,Chin Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
6a7827b7-448a-42f5-9934-ea4a49d576a4,Twisting Knee Up,general_movement,Twisting Knee Up,,False,bodyweight,70,88,95,65
6a7c4bcf-ea4a-4234-9cdc-7930208b9678,Side Lying Heel And Knee Taps,general_movement,Side Lying Heel And Knee Taps,,False,bodyweight,70,88,95,65
6a7f390e-5209-4921-8920-d7368fb36dca,Sitting Alternate Abduction Twist On A Chair,hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,bodyweight,70,88,95,65
6a82a4e8-4de2-497c-ac1e-2cc96996a6a4,Seated Forward Roll Up On A Chair,general_movement,Seated Forward Roll Up On A Chair,,False,bodyweight,70,88,95,65
6a856b7d-a518-44bc-8596-a4519671c7b1,Suitcase Crunch,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
6a8851ba-de7c-40da-81b6-0fa803d2c4e5,Standing Rear Delt Row (Rope Attachment) (Cable),rear_delt_fly,Rear Delt Fly,"face_pull, lateral_raise, bent_over_row",False,cable,85,88,30,92
6a8a11e2-1d20-4c1b-96a3-fdcea85a82c9,Twist Sit Up,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
6a953cf5-f03a-4284-b1a8-61683b14d807,Medicine Ball Split Stance Torso Twist,general_movement,Medicine Ball Split Stance Torso Twist,,False,bodyweight,70,88,95,65
6a9ef760-9c52-45f8-858b-2740afe0c76f,Straight Leg Deadlift (Barbell),stiff_leg_deadlift,Stiff Leg Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,barbell,95,80,65,95
6aa6248c-12fd-4845-b68b-41cde7c269cc,Squat (Cable),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,cable,85,88,30,92
6aa9669e-859d-4de7-ae8f-7b60505fb779,Roll Tibialis Anterior (single Leg) Lying On Floor,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
6aaaa117-e112-4a54-bae6-2f2914bcace5,Run And Semi Squat Jump,squat_jump,Squat Jump,"squat, lunge_jump, box_jump",False,bodyweight,70,88,95,65
6ab65a70-e837-4c81-83b2-5e4a81b86d8a,Smith Incline Reverse Grip Press,press,Press,"bench_press, shoulder_press",False,smith_machine,72,70,25,80
6abb117d-e431-4ee2-8a40-1917ffe66e4e,Standing Single Arm Cross Raise (Dumbbell),raise,Raise,"lateral_raise, front_raise",False,dumbbell,92,90,92,90
6ac3d2ec-e387-42b8-9869-10d551942f0c,Sitting Shoulder Press Toe Touch On A Padded Stool,shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,bodyweight,70,88,95,65
6ac668bd-7db0-437e-8e20-f39c971bec26,Sphynx Cat Cow Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6ac6b564-092f-4e06-b234-340b32836bbe,Half Plyo Squat Core Shift,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
6addb3dc-252f-40aa-8469-8fda72638af3,Military Press Russian Twist With Legs Floor Off (Dumbbell),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,dumbbell,92,90,92,90
6ae3b613-5710-4447-957e-db48fc641cfa,Narrow Leg Bench Bridge,bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
6af0b018-2d59-4865-979c-7bd86280c053,Swimming Crawl Style,general_movement,Swimming Crawl Style,,False,bodyweight,70,88,95,65
6af939c7-e957-4873-8ba7-a618a226216f,Clean And Press (Barbell),press,Press,"bench_press, shoulder_press",False,barbell,95,80,65,95
6af97685-b9a1-47a6-88fe-7d31d148e9b3,Criss Cross Arms Lift,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
6b0a38d3-9281-4edf-b172-af010034c3d6,Hands Up Butt Kick,general_movement,Hands Up Butt Kick,,False,bodyweight,70,88,95,65
6b16c252-2020-4408-a7ae-657535f12fa2,Knee Raise Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6b235752-6119-407d-b722-95ea73df5760,Reverse Spider Curl (Band),reverse_curl,Reverse Curl,"bicep_curl, hammer_curl, wrist_curl",False,band,60,85,90,50
6b262b9b-7cae-466c-9270-3c4c5b301886,Standing Shoulder Flexion,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
6b2b7dca-0722-4c26-9dd3-8b1722a86522,Bench Dip (Dumbbell),bench_dip,Bench Dip,"bench_press, tricep_pushdown, push_up",False,dumbbell,92,90,92,90
6b349c38-d51b-4ecb-92bc-ccdacfbae7bd,Incline Bench Press (Barbell),incline_bench_press,Incline Bench Press,"bench_press, incline_fly, shoulder_press",True,barbell,95,80,65,95
6b36b8f3-9fea-4658-9fe9-b941f6d5cdc9,45 Degrees Reverse Fly (Cable),rear_delt_fly,Rear Delt Fly,"face_pull, lateral_raise, bent_over_row",False,cable,85,88,30,92
6b3e847e-3cae-470f-8a98-9065b52b2495,One Arm Wrist Curl (Dumbbell),arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,dumbbell,92,90,92,90
6b45d145-eb81-4e7c-b70a-feb5a83e7fe4,Suspender Leg Curl,leg_curl,Leg Curl,"romanian_deadlift, hip_thrust, leg_extension",False,bodyweight,70,88,95,65
6b461094-77d0-496a-8a9c-58aeb0b4e610,One Arm Lateral Raise (Dumbbell),lateral_raise,Lateral Raise,"shoulder_press, front_raise, rear_delt_fly",True,dumbbell,92,90,92,90
6b4847cb-af09-4c1d-b9f6-ca8e5086dfd1,Side Bend Side Leg Lift,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
6b4fe56d-7c3a-4193-8eee-eecaf2a01a34,Double Heel Lift Sit Against Wall,general_movement,Double Heel Lift Sit Against Wall,,False,bodyweight,70,88,95,65
6b50a893-a50c-4fcf-a118-7150ca30e302,Twist Knee Drive,general_movement,Twist Knee Drive,,False,bodyweight,70,88,95,65
6b627d05-2498-4eae-a00b-f8e0c6d2c2ff,High To Low Woodchopper (Cable),woodchop,Woodchop,"russian_twist, oblique_crunch, plank",False,cable,85,88,30,92
6b74dae8-6388-46fc-8118-dce275028263,Sitting Pelvis Imbalance Twist On A Chair Hold,general_movement,Sitting Pelvis Imbalance Twist On A Chair Hold,,False,bodyweight,70,88,95,65
6b83e759-15ed-46c3-967b-5d2a0da717b3,Suspender Calf Raise,calf_raise,Calf Raise,leg_press,False,bodyweight,70,88,95,65
6b96d929-6a74-4303-ba2d-1dad2c638b59,Boxing Duck And Uppercut,general_movement,Boxing Duck And Uppercut,,False,bodyweight,70,88,95,65
6b9bcc4c-19bd-4d9b-bae8-852e801898af,Bench Press (Barbell),bench_press,Bench Press,"incline_bench_press, fly, tricep_pushdown, dip",True,barbell,95,80,65,95
6bada164-b283-4f66-9f33-f3975963f9f7,Lever Side Hip Abduction,hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,machine,80,75,20,88
6bb6b162-980d-4df4-a3a2-043ecc85e03c,Pull Up (negative),pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
6bbb533c-cf17-4dc9-94e4-26e664cf26f7,Horizontal Pallof Press (Cable),press,Press,"bench_press, shoulder_press",False,cable,85,88,30,92
6bc953a4-7e50-4df0-ae80-0073087e88ec,Long Lever Standing Hip Extension,extension,Extension,"tricep_extension, leg_extension",False,machine,80,75,20,88
6bcffb3f-e9f6-40a5-a2ab-3ba6179c5bfb,Ardha Matsyendrasana Yoga Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6bd045af-48cd-468c-9c0b-01db0dd566d8,Goblet 2 Sec Hold Squat (Dumbbell),goblet_squat,Goblet Squat,"leg_press, leg_extension, lunge, leg_curl",False,dumbbell,92,90,92,90
6bd6627a-3b5a-431c-b7b0-32e5b20db0f4,Lever Seated Fly,fly,Chest Fly,"bench_press, incline_fly, push_up",False,machine,80,75,20,88
6bd74300-1035-4016-ae4c-ac145ed0e571,Kneeling Lat Stretch,back_stretch,Back Stretch,,False,bodyweight,70,88,95,65
6bf21f1c-d51d-423b-a6a9-4a5b4ac7b820,Seated Lateral Raise (Dumbbell),lateral_raise,Lateral Raise,"shoulder_press, front_raise, rear_delt_fly",True,dumbbell,92,90,92,90
6bf2d002-d280-4a28-b68f-0d7d86a32765,Side Bend Arm Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6c098b63-4223-43c5-9371-ba48227d85fa,Two Arm Triceps Kickback (Cable),tricep_kickback,Tricep Kickback,"tricep_extension, tricep_pushdown, dip",False,cable,85,88,30,92
6c148051-8d4d-4c4d-9dd9-fef17a0e1f05,Bottle Weighted Bent Over Y Raise,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
6c344108-1abc-4136-aa7f-bd395a6fc98e,Hammer Curl (Dumbbell),hammer_curl,Hammer Curl,"bicep_curl, preacher_curl, reverse_curl",True,dumbbell,92,90,92,90
6c421d3a-2640-45a3-80f8-69ef26bf03fa,Frog Crunch Feet Together,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
6c47e310-e0e1-4f67-a1d2-d5ef5ee45912,Reverse Preacher Curl (Dumbbell),preacher_curl,Preacher Curl,"bicep_curl, hammer_curl, concentration_curl",False,dumbbell,92,90,92,90
6c53f1fe-c5f2-44ab-8ac2-dfc9e4a40590,Curtsey Squat,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
6c58b568-ed17-44d3-8244-104484344109,Lying Triceps Extension (Cable),skull_crusher,Skull Crusher,"tricep_extension, tricep_pushdown, dip",False,cable,85,88,30,92
6c6247e3-bbf9-45ad-8285-ca87ac248c27,Lever Step,general_movement,Lever Step,,False,machine,80,75,20,88
6c68d075-dc2e-4a77-b921-a2172d91f681,Seated Row To Neck (Rope) (Cable),cable_row,Cable Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",True,cable,85,88,30,92
6c6db9e5-69a3-4eb7-8568-47715f024caa,Walking Front Kick Vertical Hands,general_movement,Walking Front Kick Vertical Hands,,False,bodyweight,70,88,95,65
6c9ae37f-e197-4bbc-a9f5-5080186fb037,Air Bike (Resistance Band),cycling,Cycling,,False,band,60,85,90,50
6c9bff50-603d-4940-8f86-664ecbe5397f,High Pulley Straight Bar Overhead Triceps Extension (Cable),overhead_tricep_extension,Overhead Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,cable,85,88,30,92
6ca30cd1-5d0f-446b-a72b-da14e9ad7dd0,Smith Bent Knee Good Morning,good_morning,Good Morning,"romanian_deadlift, hip_thrust, back_extension",False,smith_machine,72,70,25,80
6ca7bd8c-616a-4c0c-85c3-8f9db574b4dc,Twist (up Down) (Band),general_movement,Twist,,False,band,60,85,90,50
6ca9ff8a-5190-45d3-ba87-a099f5cf2758,Side Lying Single Arm Triceps Push Up,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
6cd27fd6-2976-4e69-9fcf-d53b1590102d,Kneeling Thoracic Rotation,general_movement,Kneeling Thoracic Rotation,,False,bodyweight,70,88,95,65
6cd5eb4e-39a4-4738-8ffb-fb0030884be9,Skater Arm Swings,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
6cdb7cc3-253d-4c77-bd58-f4e54da349da,Lying Alternate Heel Touchers,general_movement,Lying Alternate Heel Touchers,,False,bodyweight,70,88,95,65
6cff9af9-3c9e-4036-b331-87661514d9ef,Standing One Arm Extension (Dumbbell),extension,Extension,"tricep_extension, leg_extension",False,dumbbell,92,90,92,90
6d22238c-a861-4065-8dd4-2a82b05f0d9d,Smith Split Squat,split_squat,Split Squat,"leg_press, leg_extension, lunge, leg_curl",False,smith_machine,72,70,25,80
6d414cdc-b1e8-47c1-8d6d-fefcd11802de,Leg Over Knee Glute Bridge,glute_bridge,Glute Bridge,"hip_thrust, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
6d4a4b46-50ca-45f8-af4c-cae57f3c5c4d,Kneeling Leg Raise,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
6d4b2c0f-e953-4a13-9eab-de03b021237b,Lever Lying Leg Curl,lying_leg_curl,Lying Leg Curl,"romanian_deadlift, hip_thrust, leg_extension",False,machine,80,75,20,88
6d4bfef4-3e03-42cc-bb71-94dd99b0bf1b,Incline Row (Barbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",True,barbell,95,80,65,95
6d6aa536-4c3c-43a2-92df-5711523ecfbb,Lying Legs Curl (Bodyweight,curl,Curl,"bicep_curl, hammer_curl",False,bodyweight,70,88,95,65
6d7c5956-1296-45ec-ac57-2334b147ddf3,Lever Military Press (plate Loaded),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,machine,80,75,20,88
6d91d341-acbb-4757-9ed2-80df9ce691fa,Foot Tap Side Step,general_movement,Foot Tap Side Step,,False,bodyweight,70,88,95,65
6da4ea2b-5dd6-4c6f-bec9-6a4cbadcc46a,Reverse Plank March,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
6daaf726-5cb4-45bd-b177-c11a2e6ed92b,Standing Core Twist,core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
6db3bd3e-5ab9-4e82-b554-0afd1573cdee,Weighted Sandbag Row,bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
6dbf5aa3-dd9b-4e30-9ca4-59635774be3d,Lateral Step Up (Dumbbell),step_up,Step Up,"lunge, split_squat, squat",False,dumbbell,92,90,92,90
6de36bf8-e619-4ba4-9792-53f78f97c544,Goblet Squat With Calf Raise (Dumbbell),goblet_squat,Goblet Squat,"leg_press, leg_extension, lunge, leg_curl",False,dumbbell,92,90,92,90
6ded4fab-53cc-4567-b296-9e9e534069c7,Concentration Curl (Dumbbell),concentration_curl,Concentration Curl,"bicep_curl, preacher_curl, hammer_curl",True,dumbbell,92,90,92,90
6e0d8657-e929-40bc-a9c7-c0dba40aca2f,Kneeling Shoulder Tap Push Up,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
6e0e349f-9c1b-429d-8b8c-58841aa6097c,Olympic (Barbell) Hammer Curl,hammer_curl,Hammer Curl,"bicep_curl, preacher_curl, reverse_curl",False,barbell,95,80,65,95
6e101b23-2148-41e3-8f47-61f6675dc829,Smith Curtsey Lunge,lunge,Lunge,"split_squat, step_up, squat, leg_press",False,smith_machine,72,70,25,80
6e17e223-2e4f-43b7-af7c-ff5bea0d09b0,Sitting Pigeon Stretch On A Chair,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6e2cb60f-0caf-40f2-b812-d8c87b849118,Obliques Twist High Knee And Kick,high_knees,High Knees,"mountain_climber, burpee, jumping_jack",False,bodyweight,70,88,95,65
6e2ecc03-a222-4352-883f-3a07bb582396,Seated Twist (stability Ball),core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
6e515481-8d82-442f-9648-3bf1405e613f,PVC Front Rack Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6e65c96b-d49a-4638-a9f1-8376bada14d1,Triangles (advanced),general_movement,Triangles,,False,bodyweight,70,88,95,65
6e6e3afb-4d3c-4143-8ffc-29d676d6c799,Biceps Curl Under Table,bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,bodyweight,70,88,95,65
6e6e692b-68ed-42a3-91e0-9c906a8524ee,Standing Biceps Curl (Dumbbell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",True,dumbbell,92,90,92,90
6e71d447-a854-491c-b025-ee017870e7f6,Lying Prone T Raise,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
6e800463-79f1-481d-905f-67d0d2d84431,Incline Fly On Exercise Ball (Dumbbell),incline_fly,Incline Fly,"fly, incline_bench_press",False,dumbbell,92,90,92,90
6e83be2e-a16e-442c-8420-3940a66a2055,Boxing Cross Hook Cross,general_movement,Boxing Cross Hook Cross,,False,bodyweight,70,88,95,65
6e88e037-f63a-4979-ae89-5fac65f332a1,Single Leg Bridge,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
6e8cefc0-67c7-475f-905c-9cb08f8b81da,Shoulder Press (Cable),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,cable,85,88,30,92
6e995339-54ac-4124-b939-2e95e4381fa9,Side Bend (Cable),core_exercise,Core Exercise,"crunch, plank",False,cable,85,88,30,92
6ea5a26e-1114-4b74-8442-2b8d5f1c98be,Bent Over Row (Bodyweight),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
6ea5f614-d8cb-451f-a13f-432dcad815bc,Knees In And Out On A Chair,general_movement,Knees In And Out On A Chair,,False,bodyweight,70,88,95,65
6eb8d2bd-def6-4a48-85f6-bb364a516881,Handstand Hold On Wall,general_movement,Handstand Hold On Wall,,False,bodyweight,70,88,95,65
6ebbd180-dfdb-407c-b44e-302a344117e6,Lever Seated Hip Abduction,hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,machine,80,75,20,88
6ec13a79-6719-4bd1-9652-f26e0eb7a9b8,Leg Pull,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
6ed4b0fc-4749-445c-acca-5c92c89c26c3,Incline Triceps Extension (Resistance Band),tricep_extension,Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,band,60,85,90,50
6ed92b9a-a056-4abe-87bc-cba6d7be9479,Standing Shoulder Internal Rotation (Resistance Band),shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,band,60,85,90,50
6edb00b2-5d16-4956-926c-9d89eba64867,Jump Squat,squat_jump,Squat Jump,"squat, lunge_jump, box_jump",False,bodyweight,70,88,95,65
6ee66f3c-01ca-4ad5-8b5d-55bb91edc983,Pigeon Delt Raise,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
6eef47d5-af3f-4949-9675-ccf3a3abf458,Supported Single Leg Hamstrings Concentration (Cable),leg_exercise,Leg Exercise,"squat, leg_press",False,cable,85,88,30,92
6ef0907b-3824-430c-888e-8fc31307f542,Lever Low Row (plate Loaded),machine_row,Machine Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,machine,80,75,20,88
6f0f6595-4d9a-48aa-8636-867dbbffafed,Lying One Arm Deltoid Rear (Dumbbell),arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,dumbbell,92,90,92,90
6f10d7c4-030d-4f7e-9824-3cb38b169c23,Assisted Single Leg Press,leg_press,Leg Press,"squat, leg_extension, leg_curl, hack_squat",False,bodyweight,70,88,95,65
6f15e514-911d-4e16-9c09-01a4b4720c8d,Standing Russian Twist,russian_twist,Russian Twist,"oblique_crunch, woodchop, side_plank",False,bodyweight,70,88,95,65
6f204c06-fd9f-4051-9be5-154913b9285f,Diagonal Leg Lift Rollout (Barbell),leg_exercise,Leg Exercise,"squat, leg_press",False,barbell,95,80,65,95
6f32b1bb-ae9e-408a-a442-f9ae477af26e,Self Assisted Inverted Pullover,pullover,Pullover,"lat_pulldown, straight_arm_pulldown, fly",False,bodyweight,70,88,95,65
6f3c5a3a-4667-4c92-b852-3a8d1874fab7,Overhead Shoulder Press ( (Resistance Band),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,band,60,85,90,50
6f4645f6-963a-40b5-a2b1-58174c91ac58,Lying Raised Shoulders Windshield Wiper,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
6f5d3e83-0d62-4ced-9693-9907f85f46ea,Decline Shrug (Kettlebell),shrug,Shrug,"upright_row, deadlift, bent_over_row",False,kettlebell,75,85,85,78
6f608a73-8e12-4005-8b78-3fbc8d49c968,Bridge Walk Leg Raise,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
6f70519b-290f-4982-8080-3c878422c43a,Front Raise (Dumbbell),front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",True,dumbbell,92,90,92,90
6f728487-d40a-4ef9-8bd9-6da5a88370c8,Self Ankle Mobilization,general_stretch,Stretch,,False,bodyweight,70,88,95,65
6f7311b6-b74e-400a-b064-102709cb9dfb,Standing External Rotation (Resistance Band),general_movement,Standing External Rotation,,False,band,60,85,90,50
6f8aa377-bb7a-455f-b351-ad5d56221325,Assisted Wheel Rollout (Band),general_movement,Assisted Wheel Rollout,,False,band,60,85,90,50
6f90f80c-2ec2-4b77-8039-af686db356e5,Bench Lateral Step Up (Barbell),step_up,Step Up,"lunge, split_squat, squat",False,barbell,95,80,65,95
6f9493ab-246f-471d-9c42-824f6d3db05b,Ring Archer Dip,dip,Dip,"bench_press, tricep_pushdown, push_up",True,bodyweight,70,88,95,65
6f9bdc47-1cd8-46b9-8ade-1d1cb43e542b,Wide Forward Fold Twist,general_movement,Wide Forward Fold Twist,,False,bodyweight,70,88,95,65
6f9e36f1-a596-4086-89df-2270d12f71d9,Sitting In Out Leg Raise With Chair,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
6fa1d5d9-484a-4c8b-9c3a-d8a0addb43c0,Side Bend Plank,side_plank,Side Plank,"crunch, leg_raise, russian_twist",False,bodyweight,70,88,95,65
6fa67d86-dd94-4679-9ecd-3af67ce2e635,Decline Push Up With Chair,decline_push_up,Decline Push Up,"bench_press, fly, dip, tricep_extension",False,bodyweight,70,88,95,65
6fb361a5-dd28-456d-9240-cbe1d752be72,Lever Bench Leg Press,leg_press,Leg Press,"squat, leg_extension, leg_curl, hack_squat",True,machine,80,75,20,88
6fb87a8a-0b84-48a3-9ba4-8deb75ec0c88,Hip Flexor Stretch With Chair,hip_stretch,Hip Stretch,,False,bodyweight,70,88,95,65
6fbc05cc-5c21-4c33-b477-5ceebd5afd6c,Arm Slingers Hanging Straight Legs,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
6fbdad51-de44-476c-b216-95e7846c5763,45 Degrees Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
6fcaae74-197c-4ee7-b486-4857c9f6f971,Lever Deadlift (plate Loaded),deadlift,Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,machine,80,75,20,88
6fcf0fbd-7a21-4afa-aa37-cfc653bff7e9,Standing Scapular External Rotation (Bodyweight),general_movement,Standing Scapular External Rotation,,False,bodyweight,70,88,95,65
6fdb54f5-a163-4cb0-a0a9-84cc772efb54,Kneeling Plank Shoulder Tap,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
6fe417b6-dbaf-4ac5-82bf-8e84d71d4ca0,Smith Decline Bench Press,decline_bench_press,Decline Bench Press,"bench_press, dip, fly",False,smith_machine,72,70,25,80
6feb09fe-5f2c-4dcd-8bb4-b7c18398c31b,Sitting Jack On A Padded Stool,general_movement,Sitting Jack On A Padded Stool,,False,bodyweight,70,88,95,65
6fed0410-3e13-492e-a0f8-126da74eb31f,Standing Alternate Overhead Press (Dumbbell),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,dumbbell,92,90,92,90
6ff4cab5-aa9f-4e2f-b03b-f1b70cea4c7f,Airbike ,cycling,Cycling,,False,bodyweight,70,88,95,65
6ff818da-c5ed-4ea8-a5eb-1eb4b1cc05f2,Lever Seated Single Leg Press,leg_press,Leg Press,"squat, leg_extension, leg_curl, hack_squat",True,machine,80,75,20,88
6ff97f60-aa25-463e-a269-88db37232eb7,Bench Press (Dumbbell),bench_press,Bench Press,"incline_bench_press, fly, tricep_pushdown, dip",False,dumbbell,92,90,92,90
70061334-4a95-4d4b-b973-d2e4373bdc24,Heels Squat Slide Wall,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
700aece3-e5f3-4104-9cd4-5c372a7b07a1,Biceps Curl (Resistance Band),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,band,60,85,90,50
700c64c0-a19f-4478-84fc-12a485228763,Rotation Shoulder Stretch,shoulder_stretch,Shoulder Stretch,,False,bodyweight,70,88,95,65
700d0fd8-4590-4c4d-8973-2f6e288c1087,Half Kneeling Shoulders Press (Barbell),press,Press,"bench_press, shoulder_press",False,barbell,95,80,65,95
700d1ec5-d9a8-4c99-9c80-722be13aa171,High Knee Double Twist,high_knees,High Knees,"mountain_climber, burpee, jumping_jack",False,bodyweight,70,88,95,65
700d272d-bc35-4a31-ad1a-0205b7ec84dd,Quadriceps Stretch,quad_stretch,Quad Stretch,,False,bodyweight,70,88,95,65
700db7b2-b26e-4f54-819e-e1425e1d7391,Smith Front Leg Elevated Split Squat,front_squat,Front Squat,"leg_press, leg_extension, lunge, leg_curl",False,smith_machine,72,70,25,80
70114775-87ed-480b-bbe8-6bc7dfa6242b,Runners Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
7015437e-ef1b-4e49-ba9e-e538aa20a4b5,Alternating Leg V Up,v_up,V Up,"crunch, leg_raise, plank",False,bodyweight,70,88,95,65
70327821-490b-4a81-af90-98df5b1eca71,Suspender Weighted Vest Decline Push Up,decline_push_up,Decline Push Up,"bench_press, fly, dip, tricep_extension",False,bodyweight,70,88,95,65
704f8bd0-bca6-4584-bdc2-f6cd25367657,Standing Half Bend,general_movement,Standing Half Bend,,False,bodyweight,70,88,95,65
70509a1c-5c00-44ca-a5ab-64c5d3fb752b,Lying High Criss Cross Legs,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
70622246-8a82-40c6-9b60-26739f254e46,Underhand Renegade Row (Dumbbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,dumbbell,92,90,92,90
70793e77-3a0a-4b2e-a7fc-e732d3c2911a,Lying Raised Heel Tap,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
70a2f399-6503-490b-9055-1cd4fcb8401a,Lying Rotator Cuff Rotation,general_movement,Lying Rotator Cuff Rotation,,False,bodyweight,70,88,95,65
70aaac20-f7ca-4980-b228-a0b501b58a20,Incline Pullover (Kettlebell),pullover,Pullover,"lat_pulldown, straight_arm_pulldown, fly",False,kettlebell,75,85,85,78
