id,name,equpiment,exercise_type,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,build_muscle_reps,get_lean_reps,endurance_reps,general_fitness_reps
a2c125a2-7fe1-4f54-a151-202b528ca87a,Incline One Arm Hammer Press On Exercise (Dumbbell),,strength,True,advanced,True,False,9,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a2c3d696-6823-406e-8fec-d081b306030f,Upper Chest Crossovers (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a2caefd3-1634-435c-ae28-620058b2b765,Deep Squat Head To Floor,,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
a2cb12db-1714-4750-a33c-d5b3f7b79fae,Standing Alternate Overhead Press (Dumbbell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a2f06bbc-4ff5-4e50-865e-d799ad5ec867,Weighted Sandbag Over The Shoulder Toss,,strength,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a2f79d58-9c02-48e1-9a2f-4327d92ba9e2,Elbow To Elbow,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a2ff933c-f0be-4ac6-9ba9-43ba6910a8f8,Sitting Alternating Row On A Chair,,strength,True,beginner,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a3130ef0-4f49-48ac-97d7-93775f47a580,Inversion Bench Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a31d8b80-38a6-4851-84e2-5be94b499ab3,Squat Side Power Kick,,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
a3270583-54db-4f4a-a361-9e5558ba2095,Bottle Weighted Deadlift,,strength,True,advanced,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
a33ca817-84a7-4b19-9782-c309fce455db,Eagle Arms,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a3579fb1-6a5e-4c1e-899e-467d5d43acbf,Kneeling Hip Flexor Transverse,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a362b68e-dc11-4fa5-910c-df19973d1461,Strict Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a38d9831-9336-4e8a-9e71-b1c36900b66b,Seated Diagonal Knee Raise On Bench,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a39ef7ac-5690-4b7f-8c19-26c6954e30f3,Single Arm Low Scapular Row (Cable),,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a3a00ab6-b29c-4722-b21d-70e18df90111,Clap Push Up_plyometrics,,plyometrics,True,advanced,True,False,4,5,9,8,9,8,15,3,60,8,5,8-12,10-15,15-20,8-15
a3a24a79-e330-4fe1-b704-a23da4c088b1,PVC External Rotation,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a3ac7d59-9aff-4651-83cd-8df6f5307c94,Standing Spine Imbalance And Pelvic Imbalance Hold,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a3b75bca-60df-4251-8430-afcf9c1aa69b,Squat Hold (Bodyweight),,strength,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
a3c02946-a1b5-48da-8cf0-03d6f6e46b2a,Jack Knife Sit Up,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a3cd767e-35d6-44b6-a61a-4f50b5555aee,One Arm Decline Chest Fly (Cable),,strength,False,advanced,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a3d1ee86-beb6-4e84-b8df-8e9c83ac3371,Lying Close Grip Underhand Row On Rack (Barbell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a3e5bf49-6814-420e-a9f6-738ce9ce2537,Wrist Radial Deviation With Elbow Support (Bodyweight),,strength,False,beginner,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a3e72214-4499-4075-b5db-1bad7c2d8a3f,Hip Circle Rotation,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a3e78821-ad06-4d46-a0b0-225bdb1c6560,Tree Yoga Pose Open Chest,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a3e81864-f81c-4964-8190-e6a22ea80436,Lying Frog Pulse,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a40358c3-c0bd-4f6c-a449-351372e98d9a,Incline Skull Crusher (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a4062998-271b-488c-9991-28922a4e10f0,Planche Dip On Parallel Bars,,strength,True,advanced,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a4138da0-f36c-400b-a962-fe346b380ab7,Seated Elbow Chest Fly On A Chair,,strength,False,beginner,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a4353d6c-ba0b-456b-b400-a973a301a90d,Incline Alternate Hammer Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a438f0fc-a16e-4868-9cf6-524266df54bc,Brettzel,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a43ead37-d45a-4664-a427-dda87d5c50d0,Weighted Russian Twist (Kettlebell),,strength,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a459595e-ddf5-4df1-8b05-b2f4fa06bc14,One Leg Star Balance,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a45c8265-94a6-4d56-be3c-8c80f7f993ec,Single Leg Stand,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a466a316-15ae-41a5-bd49-dea2c4b29051,Lying Triceps Extension (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a469d736-491e-419f-a4c4-9d63e6917e22,Bent Over Row (Dumbbell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a46a0f48-4078-4f4a-9cca-9eb955172e4a,Alternate Single Leg Glute Bridge,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a470b505-8b26-4a8a-ae57-e118afdb0f65,Front Toe Touching,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a475b2b8-755c-4871-87b2-c176a12f3f11,Lying Butt Curl,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a47d14cd-acb8-49fd-8c36-eb377afb5f7f,Side Lunge (Resistance Band),,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a48a892f-0a67-4392-93bd-30cc98ab9869,Toe Walk (Resistance Band),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a48d102b-e559-41d0-ba80-b6778b50a9c0,Jack Step,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a48d8ebd-13e3-41ad-a95e-0df521f1758d,Standing Alternating 5 Arm Cross And Elbow Lift,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a4954818-2bf8-4e28-909e-d7bcf7b25514,Lying Floor Svend Press,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a4a31d2c-f459-4a5d-9e53-87b5addb2973,Lever Leg Extension (plate Loaded),,strength,False,beginner,True,False,8,5,5,6,6,10,15,3,60,6,2,10-12,10-15,15-20,10-15
a4af61f0-daaf-4bc6-b2cd-877f9dc210b9,Lateral Step And Squat (Resistance Band),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
a4cd66ba-a2e4-42c4-a742-8e10eb85be86,Flutter On A Chair,,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a4cf4ae1-af67-4869-a462-adeb2005c6de,Lying Back Contraction,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a4d9b639-16d9-4dc3-956a-cd3a97e70678,Standing Balance Single Leg Lifts,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a4e178f1-86f5-418e-a101-d4a6dc4a4937,Front Squat (Arms Crossed) (Barbell),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
a4e5c7db-054d-4b36-971c-341635b496b7,Pushdown (Rope) (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a4f3a0a6-7cb7-4651-8668-56fd4212aa2f,Overhand Grip Swing (Kettlebell),,strength,True,intermediate,True,False,8,8,8,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5019d23-edf1-402c-b84f-cde6e995b055,Lever Lying T Bar Row,,strength,True,beginner,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5050a6e-10f9-438a-a1e5-88b9c3d6672f,Standing Scapular External Rotation (back Pov) (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5055df8-54bb-49fd-b1b0-8418d31e67f1,Hamstring Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a50c1248-1372-4921-a6b0-0909a40aa361,Box Drop Split Stance Land,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a51775fa-37f1-4b77-85f2-9937cdb7117d,Assisted Single Arm Pull Up,,strength,True,advanced,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a51bdedc-46cd-48e7-b562-8059b06a1fb0,Sitting Side Bend On A Padded Stool,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5210c89-82a7-4f9b-be6a-58c0270a1a85,Bent Over Single Arm Row (Dumbbell),,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5243f94-f3eb-4d3d-a13c-26c93e584c8d,Push Press,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a52e54eb-4779-446d-87d1-c619edc2a3f2,Kneeling Rotation Torso Thread Through,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a52ff5a1-8c2a-4270-89fc-a93da5b100a4,Dynamic Splits Side Bend Yoga Pose,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a532ca10-1e3b-4d8b-b1f8-99150447b904,Drag Curl (Barbell),,strength,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a53753bf-9f3f-4b49-b7e8-281e6f654b6b,Single Russian Twist,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a53a0e47-193e-409a-a46e-47833bfe0c25,Plank Jack On Elbows,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a53b585a-234b-4426-850e-09212296da30,Ab Twist Toe Tap,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a5416906-0e69-4755-b348-9f459a24b2aa,21s (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5468fc5-357c-454c-b7a9-670871d3d24a,Lever Shrug (plate Loaded),,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a54bf54a-d23e-4add-a240-b03ef22365e1,Lever Back Extension,,strength,False,beginner,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5539dad-0c7e-49c8-a728-462d1c56c749,Lever Gripper Hands (plate Loaded),,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5623ff9-f0e1-4792-8d19-2f19e69865a0,Suspender External Rotation,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a56a64b9-371b-4e04-9b99-fcbfb86b0c51,Seated Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a56da280-ae92-4652-9aea-8af784bb1779,Sitting Bent Over Back Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a573b224-c7a5-4667-b6ed-ac6ca40dea0c,Overhead Lunge (Kettlebell),,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a574cc64-c9c4-4f60-bac3-80e23041de6c,Lying External Shoulder Rotation (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5780492-5fb0-4a0d-a8f2-1a62062f6e65,Half Happy Baby,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a579b31a-e87c-42b1-9e0c-97ed95b8db09,V Up With Clap,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5823893-5190-43b6-bf21-7c312076716b,Lever Chest Press,,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5826cdf-0073-4d2e-880d-846d42c5bf86,Single Leg Calf Raise (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a5988143-177a-43fd-9189-8b27e1ca58e3,Lying Upper Body Superman Row,,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5997588-9afe-4cab-83cf-8c056638d2b8,Sitting March On A Chair,,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a599d738-6f55-4000-97bf-8aa70b6151ca,Stick Overhead Full Sumo Squat Stretch,,stretch,True,beginner,False,True,10,10,8,3,9,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a59e8aa4-7e45-45fb-8d98-1ead4008f6b5,Swing (Bodyweight),,strength,True,beginner,True,False,8,8,8,7,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5b7276e-0148-4ab5-95d1-5f266c444558,Hook Kick Kickboxing (with Boxing Bag),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a5bf1375-37ec-4648-8433-0b430492a11c,Incline Push Up With Chair,,strength,True,beginner,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5cfcc02-0892-42b0-866b-5ed76260b2d7,Seated Row (Resistance Band),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a5f78e7f-d1c9-409e-933c-0ff204721d86,Revolved Head To Knee Pose,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a5ff8b8c-1570-456c-b00e-f4f09cfb91a6,Lying Fly (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a6074361-9bdc-4847-84f2-1e00311149da,Smith Incline Bench Press,,strength,True,intermediate,True,False,10,10,7,5,8,5,10,4,120,7,4,6-10,10-10,15-15,5-10
a62dfa18-9848-477a-b20b-cd0a505f7463,Reverse Grip Bench Press On Floor (Barbell),,strength,True,intermediate,True,False,10,10,7,5,8,5,10,4,120,7,4,6-10,10-10,15-15,5-10
a641c16b-d1cc-4b7b-beff-305b8b06f36b,Fly Front Step,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a654d713-9052-4d6c-8d2b-b4c0a0354ef0,Major Muscles Groups White,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a657a67e-595a-455e-9959-b319891a5b94,Smith Sumo Deadlift,,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
a65cf473-26f6-476c-9776-996105dbc355,Side Bow Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a65ea375-35af-4d92-8d13-fe030495aadf,Standing Alternating Arm Lift,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a6675db3-4019-4e92-8ae6-2f5a4142e8a8,Skipping Without Rope Marching On Spot,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
a6689957-4e16-4313-ade2-0a2e4acba6a4,Lever Calf Press (plate Loaded),,strength,False,beginner,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a67038e4-3814-473d-a77c-15e11c88bd09,Assisted Chin Up (From Knee) (Band),,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a68688c2-c565-45a4-8dd4-8280b37cd43e,Lying Alternate Butterfly (abduction),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a686b684-efef-409d-ad81-00d9403fe952,Standing Single Leg Calf Raise (Barbell),,strength,False,intermediate,True,False,9,6,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
a686da38-f777-47a2-a638-bce48ac8a24d,Lying Hammer Press (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a6933431-b37e-4815-bf41-9aa2437ea697,Standing Face Pull To Y Raise (Band),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a6b1fa43-452c-40d7-98d5-52df70da18bb,Lying Alternate Heel Touchers,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a6b4bfd5-9b95-40ea-a264-b597f84e6cbe,Landmine Romanian Deadlift,,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
a6b57da5-62d3-4c7c-8615-e370156565fa,Standing Alternating Behind Back 180 Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a6c64ac9-a7e2-4208-adc7-b8102ce8d2e6,Criss Cross Jump,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
a6d0904b-2397-4c7a-9f12-5bb25e26e89c,Seated Straight Back Row (Band),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a6d5add7-37be-401f-9806-597696d2eae4,Prayer Squat Yoga Pose,,stretch,True,beginner,False,True,10,10,8,3,9,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a6da0b60-cf57-49d1-84b2-7c3ded170d6d,Chair Pose II Utkatasana II,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a6dc7dea-d007-4dcc-a60d-19fe45eefcc4,Decline Close Grip To Skull Press (Barbell),,strength,True,intermediate,True,False,9,9,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a6decae0-bdc9-4df9-a527-a07322977ce2,Reverse Grip Incline Bench Row (Barbell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a6e34470-4148-4027-b168-9d3710bf330a,Air Punches March,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a6e79ce5-b780-4a49-b92b-2fc4e1e03349,Bench Press (Cable),,strength,True,intermediate,True,False,10,10,7,5,8,5,10,4,120,7,4,6-10,10-10,15-15,5-10
a6f112ba-09ad-4a35-bb0a-9c106b7be54e,Standing Side Leg Lift Twist,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a7061b6c-9db3-4807-9e0b-6ab95acbcbc3,Alternate High Knee Turn Sky Reach,,plyometrics,False,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
a70e6679-9a54-40af-9a69-6daf21f87af2,Jump Split,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
a71cde1c-dab4-47ac-952e-1ae0535110bd,Kneeling Elbow Mobilisation,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a7226191-c944-4b40-baf4-816ca099e5ae,Pike Push Up (on Bench),,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a75bc19d-4bb2-4ae5-943c-d7080249c69f,Curl (Barbell),,strength,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a76a4689-2577-46a1-a2ad-3ff89827ae49,Roll Quadriceps (vastus Lateralis) Lying On Floor,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a779f821-8ba6-4e07-9846-59a634d71ee5,Suspender Incline Plank,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a793b6a4-8c41-4cac-9cbf-9c04207e695b,Lying Supine Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a79625e9-7a08-4f46-85eb-9c7ff3b9f084,Lying Alternate Straight Leg Circle,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a79c8b69-d996-447a-844b-b2e1d91fb2dc,Suspender Headstand,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a79d3b34-544b-4dd4-8a4f-59d0c9fe84c4,Standing Back Wrist Curl,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a79d9bf3-adb3-4bba-b7f3-15de0077bb4a,Static Lunge Kick,,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a7a26103-2554-4438-a929-794838c31487,Quadriceps Lying Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a7b425cd-b32c-41b2-96df-1c726ba60021,Brachialis Pull Up,,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a7c1b084-40d2-4b30-a45b-8d5c63ccd43b,Rear Delt Raise (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a7caed7b-67ca-4ed9-ab1b-05186705b511,Lying On Floor Chest Press (Dumbbell),,strength,True,intermediate,True,False,9,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a7cbb12a-8185-4473-a176-3d9cafc75f2e,Over Bench Reverse Wrist Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a7cf27d3-97d3-473e-93f6-4acc35d9662c,Child Pose Push Up,,stretch,True,beginner,True,True,1,1,7,3,9,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a7d6b3d6-a56b-4b85-ab33-4da8ffaf1aab,Half Wipers (bent Leg),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a7e83fc1-8d35-4be2-873c-22f8fcb20b63,Decline Press (Cable),,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a7f5ea20-95e4-44a3-824f-aa07c0bfcd1e,Goblet Split Squat Front Foot Elevanted (Dumbbell),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
a7fc2e99-8656-4cda-9952-80120c29342d,One Arm Snatch (Kettlebell),,strength,True,advanced,False,False,8,8,7,5,8,6,12,4,90,9,6,6-12,10-12,15-17,6-12
a7ff7788-c4fb-4750-9350-fbf0cc19b53d,Front Leg Lift Under Knee Tap,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a800960c-a573-401a-be60-9ac90c7d04cf,Suspender Fly,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a800fcf0-3640-49e7-8d85-a5978f78ec75,Wide Prone Hip Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
a8065545-ae27-45c3-9924-1aae72b487fa,Bottle Weighted Alternate Front Raise,,strength,False,advanced,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a808e816-0edd-49af-9724-c40f5053073d,Standing Back Clap And Elbow Touch And Prayer Push,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a80ccda9-cb30-493c-b397-7110d768e375,Lying Neutral Grip Row On Rack (Dumbbell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
a812436b-e060-4ec1-8093-7bb594a10c38,Hammer Preacher Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
a8125a39-3dff-4614-8f9d-15e9a0395dd3,Medicine Ball Plyo Push Up,,plyometrics,True,intermediate,True,False,4,5,9,8,9,8,15,3,60,8,5,8-12,10-15,15-20,8-15
a81715a2-7e64-48ab-a348-58e98a168dfe,EZ (Barbell) Incline Triceps Extension,,strength,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
